timestamp,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c,volume,complete
2010-01-13T01:00:00Z,1.1416755212,1.1418803844,1.1416531700,1.1417788931,1.1417843521,1.1419892152,1.1417620009,1.1418877240,10062611.2581672128,1
2010-01-13T02:00:00Z,1.1417778588,1.1419446727,1.1413067804,1.1415354626,1.1418887583,1.1420555722,1.1414176799,1.1416463621,7850652.3782738717,1
2010-01-13T03:00:00Z,1.1415388431,1.1420597858,1.1414321466,1.1419614146,1.1416429816,1.1421639243,1.1415362851,1.1420655531,6225069.7907579839,1
2010-01-13T04:00:00Z,1.1419557960,1.1420839172,1.1418496972,1.1419600116,1.1420711716,1.1421992927,1.1419650728,1.1420753872,11673592.6879603136,1
2010-01-13T05:00:00Z,1.1419597600,1.1419622808,1.1415432464,1.1417467202,1.1420756388,1.1420781596,1.1416591252,1.1418625990,10349477.1521394681,1
2010-01-13T06:00:00Z,1.1417486306,1.1423892458,1.1415743461,1.1422278636,1.1418606885,1.1425013038,1.1416864040,1.1423399215,6159429.1896681609,1
2010-01-13T07:00:00Z,1.1422300561,1.1429983261,1.1422182587,1.1426202709,1.1423377290,1.1431059990,1.1423259317,1.1427279439,11152385.0182685126,1
2010-01-13T08:00:00Z,1.1426189611,1.1434430908,1.1421432688,1.1428307703,1.1427292536,1.1435533833,1.1422535614,1.1429410628,9246642.8243893534,1
2010-01-13T09:00:00Z,1.1428330939,1.1434448287,1.1413324954,1.1421321010,1.1429387391,1.1435504739,1.1414381407,1.1422377463,11395438.6262443457,1
2010-01-13T10:00:00Z,1.1421242440,1.1425481004,1.1416754147,1.1422464910,1.1422456033,1.1426694596,1.1417967739,1.1423678502,6274352.5477891555,1
2010-01-13T11:00:00Z,1.1422479336,1.1422570192,1.1419658275,1.1419674198,1.1423664076,1.1423754933,1.1420843016,1.1420858938,12648626.4826334659,1
2010-01-13T12:00:00Z,1.1419723511,1.1419741081,1.1415150953,1.1415154826,1.1420809625,1.1420827195,1.1416237067,1.1416240940,13092517.0529959518,1
2010-01-13T13:00:00Z,1.1415152118,1.1423049381,1.1411536943,1.1421307085,1.1416243649,1.1424140912,1.1412628474,1.1422398616,8554093.1459331959,1
2010-01-13T14:00:00Z,1.1421311981,1.1436254049,1.1420844967,1.1435418863,1.1422393720,1.1437335787,1.1421926706,1.1436500601,7885150.2438823218,1
2010-01-13T15:00:00Z,1.1435361651,1.1435888696,1.1424905682,1.1428321422,1.1436557814,1.1437084858,1.1426101844,1.1429517584,6575393.1464744331,1
2010-01-13T16:00:00Z,1.1428333032,1.1428485550,1.1424080747,1.1424423791,1.1429505974,1.1429658492,1.1425253689,1.1425596733,6758415.7875682358,1
2010-01-13T17:00:00Z,1.1424427954,1.1429242423,1.1412772532,1.1417317540,1.1425592570,1.1430407040,1.1413937148,1.1418482157,5653234.4982936457,1
2010-01-13T18:00:00Z,1.1417309592,1.1420254386,1.1416992186,1.1418947811,1.1418490106,1.1421434900,1.1418172700,1.1420128325,11240120.0651628803,1
2010-01-13T19:00:00Z,1.1418983249,1.1422875460,1.1416993284,1.1421105944,1.1420092887,1.1423985097,1.1418102922,1.1422215582,12080085.2334502004,1
2010-01-13T20:00:00Z,1.1421103423,1.1424424621,1.1419946431,1.1424093529,1.1422218103,1.1425539301,1.1421061111,1.1425208209,9441486.1878133565,1
2010-01-13T21:00:00Z,1.1424049621,1.1425040337,1.1419834517,1.1423012576,1.1425252117,1.1426242834,1.1421037013,1.1424215072,6468429.1731722644,1
2010-01-13T22:00:00Z,1.1423061258,1.1425222349,1.1419136822,1.1420642989,1.1424166391,1.1426327482,1.1420241956,1.1421748122,4955155.9593412345,1
2010-01-13T23:00:00Z,1.1420627468,1.1422013793,1.1415627123,1.1415775446,1.1421763643,1.1423149968,1.1416763298,1.1416911620,8783201.9688953273,1
2010-01-14T00:00:00Z,1.1415806637,1.1416890465,1.1412924090,1.1413903565,1.1416880429,1.1417964256,1.1413997881,1.1414977356,8960076.0870599113,1
2010-01-14T01:00:00Z,1.1413861702,1.1414868398,1.1413223319,1.1413691917,1.1415019219,1.1416025915,1.1414380836,1.1414849434,4787223.1419284549,1
2010-01-14T02:00:00Z,1.1413704312,1.1417270393,1.1410707945,1.1410867380,1.1414837039,1.1418403120,1.1411840672,1.1412000107,7644639.2251728028,1
2010-01-14T03:00:00Z,1.1410850403,1.1414049165,1.1410795783,1.1413673409,1.1412017083,1.1415215845,1.1411962463,1.1414840089,7720885.7809479199,1
2010-01-14T04:00:00Z,1.1413737776,1.1416199811,1.1413650890,1.1416145369,1.1414775721,1.1417237756,1.1414688835,1.1417183314,9122265.0823636483,1
2010-01-14T05:00:00Z,1.1416087091,1.1418386859,1.1413981315,1.1417141154,1.1417241592,1.1419541360,1.1415135815,1.1418295655,8546950.6066898257,1
2010-01-14T06:00:00Z,1.1417164154,1.1419287638,1.1416918477,1.1419077580,1.1418272655,1.1420396139,1.1418026979,1.1420186081,10962145.1075351890,1
2010-01-14T07:00:00Z,1.1419098380,1.1426998469,1.1417463468,1.1425785445,1.1420165281,1.1428065370,1.1418530368,1.1426852345,13254122.2506935634,1
2010-01-14T08:00:00Z,1.1425735222,1.1426285089,1.1419862934,1.1425728578,1.1426902568,1.1427452436,1.1421030280,1.1426895925,4567290.1515356386,1
2010-01-14T09:00:00Z,1.1425793936,1.1427971031,1.1421970163,1.1424175598,1.1426830567,1.1429007663,1.1423006794,1.1425212229,6404528.2456439892,1
2010-01-14T10:00:00Z,1.1424145104,1.1429148371,1.1420947726,1.1428402669,1.1425242723,1.1430245989,1.1422045345,1.1429500288,13503357.4723371286,1
2010-01-14T11:00:00Z,1.1428409659,1.1429095296,1.1427576926,1.1428956823,1.1429493299,1.1430178937,1.1428660566,1.1430040464,5646210.9404670838,1
2010-01-14T12:00:00Z,1.1428943281,1.1432129983,1.1428828301,1.1432051190,1.1430054006,1.1433240708,1.1429939026,1.1433161915,5133379.1523594568,1
2010-01-14T13:00:00Z,1.1432034438,1.1438006076,1.1424286693,1.1427477090,1.1433178667,1.1439150305,1.1425430922,1.1428621319,8504506.9272782374,1
2010-01-14T14:00:00Z,1.1427532025,1.1431133911,1.1426597149,1.1430021944,1.1428566384,1.1432168270,1.1427631507,1.1431056303,11692678.2097991370,1
2010-01-14T15:00:00Z,1.1430013420,1.1432592384,1.1421622422,1.1421809706,1.1431064827,1.1433643790,1.1422673829,1.1422861113,9559775.6046594400,1
2010-01-14T16:00:00Z,1.1421776982,1.1425163038,1.1415219150,1.1416995463,1.1422893837,1.1426279893,1.1416336005,1.1418112318,4743310.2778952597,1
2010-01-14T17:00:00Z,1.1416979394,1.1419010007,1.1402746562,1.1405899515,1.1418128386,1.1420158999,1.1403895554,1.1407048507,8177150.4176244540,1
2010-01-14T18:00:00Z,1.1405938173,1.1406391983,1.1405489801,1.1406343772,1.1407009849,1.1407463658,1.1406561476,1.1407415447,7063741.7834412605,1
2010-01-14T19:00:00Z,1.1406302708,1.1408890012,1.1405632013,1.1407838843,1.1407456511,1.1410043815,1.1406785816,1.1408992645,6221777.8455627747,1
2010-01-14T20:00:00Z,1.1407875471,1.1411459227,1.1404056289,1.1410319757,1.1408956016,1.1412539772,1.1405136834,1.1411400303,5028862.8794462709,1
2010-01-14T21:00:00Z,1.1410318837,1.1411058650,1.1408410003,1.1408451496,1.1411401223,1.1412141036,1.1409492389,1.1409533882,6987890.1664920598,1
2010-01-14T22:00:00Z,1.1408379181,1.1408784655,1.1406225862,1.1406496677,1.1409606197,1.1410011670,1.1407452878,1.1407723692,9305141.6519647744,1
2010-01-14T23:00:00Z,1.1406581528,1.1408881891,1.1404266278,1.1407123877,1.1407638841,1.1409939205,1.1405323592,1.1408181191,5482631.6368645076,1
2010-01-15T00:00:00Z,1.1407126903,1.1408904971,1.1402977797,1.1404565559,1.1408178165,1.1409956233,1.1404029059,1.1405616820,9522472.0887837391,1
2010-01-15T01:00:00Z,1.1404510223,1.1407546555,1.1404159087,1.1406688091,1.1405672157,1.1408708489,1.1405321020,1.1407850024,4705539.7734438246,1
2010-01-15T02:00:00Z,1.1406752814,1.1407481743,1.1400655752,1.1404193657,1.1407785301,1.1408514230,1.1401688240,1.1405226145,11359037.8979931269,1
2010-01-15T03:00:00Z,1.1404051640,1.1411537048,1.1403081501,1.1410384117,1.1405368162,1.1412853569,1.1404398023,1.1411700638,10175834.4938602168,1
2010-01-15T04:00:00Z,1.1410531220,1.1411956646,1.1410494283,1.1411824558,1.1411553535,1.1412978961,1.1411516599,1.1412846873,10589955.5728286728,1
2010-01-15T05:00:00Z,1.1411792341,1.1416661313,1.1411674711,1.1415864341,1.1412879090,1.1417748062,1.1412761459,1.1416951090,8445794.2419873476,1
2010-01-15T06:00:00Z,1.1415881848,1.1422019598,1.1415460308,1.1421719838,1.1416933582,1.1423071332,1.1416512042,1.1422771572,7242212.9611255452,1
2010-01-15T07:00:00Z,1.1421707815,1.1424185357,1.1421059540,1.1423194385,1.1422783595,1.1425261136,1.1422135319,1.1424270164,12621817.8004699163,1
2010-01-15T08:00:00Z,1.1423166562,1.1427868034,1.1421351711,1.1421983228,1.1424297987,1.1428999459,1.1422483136,1.1423114653,11476609.3147835881,1
2010-01-15T09:00:00Z,1.1422024121,1.1425212227,1.1413709714,1.1416253209,1.1423073760,1.1426261867,1.1414759354,1.1417302848,5208567.8669486782,1
2010-01-15T10:00:00Z,1.1416252413,1.1419120694,1.1412772858,1.1414264895,1.1417303645,1.1420171926,1.1413824090,1.1415316126,9657153.3513467908,1
2010-01-15T11:00:00Z,1.1414267127,1.1418286784,1.1412647978,1.1417538589,1.1415313894,1.1419333551,1.1413694745,1.1418585356,12908956.4358643442,1
2010-01-15T12:00:00Z,1.1417556812,1.1421895113,1.1415966882,1.1421220279,1.1418567134,1.1422905436,1.1416977205,1.1422230602,13328989.9463308286,1
2010-01-15T13:00:00Z,1.1421174658,1.1422143386,1.1417641256,1.1418783191,1.1422276223,1.1423244952,1.1418742822,1.1419884756,11648282.3879581224,1
2010-01-15T14:00:00Z,1.1418805220,1.1421024473,1.1407736324,1.1412564108,1.1419862727,1.1422081981,1.1408793832,1.1413621615,5605232.5112360884,1
2010-01-15T15:00:00Z,1.1412558356,1.1424738863,1.1412364986,1.1424301132,1.1413627367,1.1425807873,1.1413433996,1.1425370143,6248827.2459982680,1
2010-01-15T16:00:00Z,1.1424317427,1.1428337488,1.1422143375,1.1428099438,1.1425353848,1.1429373909,1.1423179797,1.1429135859,9847237.8142051268,1
2010-01-15T17:00:00Z,1.1428099726,1.1428136192,1.1424410323,1.1424584578,1.1429135571,1.1429172037,1.1425446168,1.1425620424,13391622.1445505433,1
2010-01-15T18:00:00Z,1.1424580325,1.1426254773,1.1424101507,1.1425510214,1.1425624677,1.1427299125,1.1425145859,1.1426554565,7821969.4640731793,1
2010-01-15T19:00:00Z,1.1425452118,1.1425680718,1.1420814809,1.1420922867,1.1426612661,1.1426841260,1.1421975351,1.1422083410,9039214.4261904135,1
2010-01-15T20:00:00Z,1.1420957011,1.1422783179,1.1415758397,1.1416132207,1.1422049266,1.1423875434,1.1416850652,1.1417224462,7685766.3260643110,1
2010-01-15T21:00:00Z,1.1416097117,1.1417230483,1.1410461838,1.1410714377,1.1417259551,1.1418392917,1.1411624272,1.1411876812,10915721.6826067977,1
2010-01-15T22:00:00Z,1.1410753918,1.1411364157,1.1407197946,1.1409179655,1.1411837271,1.1412447510,1.1408281298,1.1410263008,9965656.4302413743,1
2010-01-15T23:00:00Z,1.1409162221,1.1412409164,1.1408137188,1.1411127498,1.1410280442,1.1413527386,1.1409255409,1.1412245719,5852678.7885017777,1
2010-01-18T00:00:00Z,1.1411105793,1.1411832215,1.1408967227,1.1409181497,1.1412267424,1.1412993846,1.1410128859,1.1410343129,11810240.2711964957,1
2010-01-18T01:00:00Z,1.1409234720,1.1409973722,1.1408778838,1.1409417599,1.1410289906,1.1411028908,1.1409834024,1.1410472785,8173629.1451799143,1
2010-01-18T02:00:00Z,1.1409402221,1.1417060329,1.1403072177,1.1408927860,1.1410488163,1.1418146270,1.1404158119,1.1410013802,5669684.0429916093,1
2010-01-18T03:00:00Z,1.1408936750,1.1418720047,1.1407078692,1.1417318541,1.1410004912,1.1419788209,1.1408146854,1.1418386703,6549200.7704681717,1
2010-01-18T04:00:00Z,1.1417327632,1.1417816347,1.1413392608,1.1413979262,1.1418377613,1.1418866329,1.1414442590,1.1415029244,10879418.2634247597,1
2010-01-18T05:00:00Z,1.1413998500,1.1414527598,1.1409803208,1.1411168718,1.1415010006,1.1415539104,1.1410814714,1.1412180224,9166581.7893760856,1
2010-01-18T06:00:00Z,1.1411140667,1.1414565440,1.1410837819,1.1414425044,1.1412208274,1.1415633046,1.1411905426,1.1415492651,10641851.4975824207,1
2010-01-18T07:00:00Z,1.1414431308,1.1416421403,1.1412554036,1.1416341822,1.1415486388,1.1417476483,1.1413609117,1.1417396903,12234429.3950802665,1
2010-01-18T08:00:00Z,1.1416324357,1.1422756390,1.1415361647,1.1421848961,1.1417414367,1.1423846400,1.1416451656,1.1422938971,5304132.2681349861,1
2010-01-18T09:00:00Z,1.1421807493,1.1425414883,1.1415228250,1.1420003834,1.1422980439,1.1426587829,1.1416401196,1.1421176780,12713411.9119991586,1
2010-01-18T10:00:00Z,1.1420025147,1.1420474102,1.1413722629,1.1414253492,1.1421155467,1.1421604422,1.1414852949,1.1415383811,11673029.4250352588,1
2010-01-18T11:00:00Z,1.1414241340,1.1420682927,1.1412877975,1.1418499640,1.1415395963,1.1421837550,1.1414032598,1.1419654263,10928141.2727114819,1
2010-01-18T12:00:00Z,1.1418533968,1.1418637257,1.1412972160,1.1413181657,1.1419619935,1.1419723224,1.1414058126,1.1414267624,9424485.3417362329,1
2010-01-18T13:00:00Z,1.1413179657,1.1418856397,1.1404886415,1.1406523856,1.1414269624,1.1419946364,1.1405976381,1.1407613823,11873186.9918585308,1
2010-01-18T14:00:00Z,1.1406545787,1.1408074884,1.1397197267,1.1401192449,1.1407591892,1.1409120989,1.1398243373,1.1402238554,6445995.1587149389,1
2010-01-18T15:00:00Z,1.1401155756,1.1401403661,1.1397442437,1.1398984146,1.1402275247,1.1402523152,1.1398561928,1.1400103637,13047862.7808845770,1
2010-01-18T16:00:00Z,1.1399013221,1.1400006101,1.1398291151,1.1398795004,1.1400074562,1.1401067441,1.1399352492,1.1399856344,10802973.2085685693,1
2010-01-18T17:00:00Z,1.1398817779,1.1399417244,1.1394856734,1.1395363330,1.1399833569,1.1400433033,1.1395872524,1.1396379119,10378363.9028492123,1
2010-01-18T18:00:00Z,1.1395330379,1.1396041474,1.1395227307,1.1396013577,1.1396412070,1.1397123165,1.1396308997,1.1397095267,13297781.9412937984,1
2010-01-18T19:00:00Z,1.1396042919,1.1396406600,1.1389080505,1.1390881898,1.1397065925,1.1397429606,1.1390103511,1.1391904904,9550911.7954593375,1
2010-01-18T20:00:00Z,1.1390849799,1.1392539395,1.1383872559,1.1386991084,1.1391937003,1.1393626600,1.1384959763,1.1388078289,6670507.1695711659,1
2010-01-18T21:00:00Z,1.1387002013,1.1389958092,1.1382449116,1.1387225492,1.1388067360,1.1391023438,1.1383514463,1.1388290839,7860434.2864313973,1
2010-01-18T22:00:00Z,1.1387215362,1.1391539245,1.1385591846,1.1390425021,1.1388300968,1.1392624851,1.1386677452,1.1391510627,13097357.4573806915,1
2010-01-18T23:00:00Z,1.1390419777,1.1390583019,1.1386692543,1.1386825343,1.1391515870,1.1391679112,1.1387788636,1.1387921436,8944928.8664606325,1
2010-01-19T00:00:00Z,1.1386817879,1.1392268788,1.1386278911,1.1391954274,1.1387928901,1.1393379810,1.1387389932,1.1393065296,5426649.8586779395,1
2010-01-19T01:00:00Z,1.1391977485,1.1391983827,1.1388504022,1.1388957515,1.1393042085,1.1393048428,1.1389568622,1.1390022116,6504869.0726887789,1
2010-01-19T02:00:00Z,1.1388986890,1.1398829560,1.1385093147,1.1395182815,1.1389992741,1.1399835412,1.1386098999,1.1396188666,12372320.6171482019,1
2010-01-19T03:00:00Z,1.1395172785,1.1396531496,1.1389082340,1.1394385647,1.1396198696,1.1397557407,1.1390108251,1.1395411558,8895385.1728969049,1
2010-01-19T04:00:00Z,1.1394407941,1.1396796632,1.1393546132,1.1395868930,1.1395389263,1.1397777954,1.1394527454,1.1396850252,14540827.3397634923,1
2010-01-19T05:00:00Z,1.1395819438,1.1397622308,1.1395554243,1.1396909538,1.1396899745,1.1398702615,1.1396634550,1.1397989846,10316798.2168688774,1
2010-01-19T06:00:00Z,1.1396948938,1.1399287293,1.1393874443,1.1395785152,1.1397950445,1.1400288800,1.1394875950,1.1396786659,12811143.9530797414,1
2010-01-19T07:00:00Z,1.1395764607,1.1397914387,1.1385585167,1.1387367923,1.1396807203,1.1398956983,1.1386627763,1.1388410519,6345221.9617208801,1
2010-01-19T08:00:00Z,1.1387408804,1.1394178707,1.1386779389,1.1393816835,1.1388369638,1.1395139541,1.1387740223,1.1394777669,9002966.4797918275,1
2010-01-19T09:00:00Z,1.1393791302,1.1395440817,1.1393395919,1.1393916929,1.1394803202,1.1396452718,1.1394407819,1.1394928830,11787814.1891304906,1
2010-01-19T10:00:00Z,1.1393966378,1.1396999565,1.1392711989,1.1396248716,1.1394879380,1.1397912567,1.1393624991,1.1397161718,15683155.7104315106,1
2010-01-19T11:00:00Z,1.1396129313,1.1398432370,1.1395518837,1.1397908497,1.1397281121,1.1399584178,1.1396670645,1.1399060305,7225401.1806312362,1
2010-01-19T12:00:00Z,1.1397970402,1.1400580333,1.1395632429,1.1397715065,1.1398998400,1.1401608331,1.1396660427,1.1398743063,10102307.6437033471,1
2010-01-19T13:00:00Z,1.1397744736,1.1398422268,1.1396764542,1.1396800195,1.1398713392,1.1399390924,1.1397733199,1.1397768852,7126089.1971645020,1
2010-01-19T14:00:00Z,1.1396744886,1.1401590960,1.1396329878,1.1400925047,1.1397824161,1.1402670234,1.1397409153,1.1402004321,7690408.7972175051,1
2010-01-19T15:00:00Z,1.1401003733,1.1403310257,1.1400989485,1.1403300279,1.1401925634,1.1404232158,1.1401911387,1.1404222180,15599046.2024304550,1
2010-01-19T16:00:00Z,1.1403290826,1.1403967038,1.1402004145,1.1402080641,1.1404231633,1.1404907845,1.1402944953,1.1403021448,9846734.2753999922,1
2010-01-19T17:00:00Z,1.1402084951,1.1406036138,1.1397033674,1.1404493688,1.1403017137,1.1406968324,1.1397965860,1.1405425874,7498080.2634323910,1
2010-01-19T18:00:00Z,1.1404461385,1.1407023700,1.1401250999,1.1405436691,1.1405458177,1.1408020492,1.1402247791,1.1406433483,13182648.3148068376,1
2010-01-19T19:00:00Z,1.1405449181,1.1405865556,1.1404657956,1.1405829623,1.1406420993,1.1406837368,1.1405629769,1.1406801436,15252221.5473728422,1
2010-01-19T20:00:00Z,1.1405817687,1.1406842910,1.1399855269,1.1401703988,1.1406813371,1.1407838594,1.1400850953,1.1402699672,12315833.8793890364,1
2010-01-19T21:00:00Z,1.1401707540,1.1402630400,1.1399303874,1.1402017864,1.1402696120,1.1403618980,1.1400292454,1.1403006444,11263049.7902103961,1
2010-01-19T22:00:00Z,1.1401966633,1.1410430614,1.1401933582,1.1409872362,1.1403057676,1.1411521656,1.1403024625,1.1410963404,13488752.9509474076,1
2010-01-19T23:00:00Z,1.1409874752,1.1411461462,1.1407329455,1.1407770771,1.1410961014,1.1412547723,1.1408415716,1.1408857032,12047213.7936846074,1
2010-01-20T00:00:00Z,1.1407806798,1.1408169648,1.1406999106,1.1407181750,1.1408821005,1.1409183855,1.1408013313,1.1408195957,14379222.7397799883,1
2010-01-20T01:00:00Z,1.1407160718,1.1407215105,1.1406869359,1.1406935024,1.1408216988,1.1408271375,1.1407925629,1.1407991294,11189489.6288644280,1
2010-01-20T02:00:00Z,1.1406935124,1.1407088109,1.1404226377,1.1404362663,1.1407991195,1.1408144181,1.1405282448,1.1405418735,14155424.3911416866,1
2010-01-20T03:00:00Z,1.1404393114,1.1408640550,1.1403475082,1.1406789142,1.1405388284,1.1409635720,1.1404470252,1.1407784312,8898635.0838744864,1
2010-01-20T04:00:00Z,1.1406826299,1.1412757702,1.1404098712,1.1412087126,1.1407747154,1.1413678557,1.1405019567,1.1413007981,12935841.8606957514,1
2010-01-20T05:00:00Z,1.1412085572,1.1412263205,1.1410010811,1.1410462682,1.1413009535,1.1413187168,1.1410934774,1.1411386644,11056550.0910197310,1
2010-01-20T06:00:00Z,1.1410424682,1.1412407161,1.1408442675,1.1412006622,1.1411424644,1.1413407123,1.1409442637,1.1413006585,6903387.5001908336,1
2010-01-20T07:00:00Z,1.1412049960,1.1414732524,1.1410945175,1.1412697573,1.1412963247,1.1415645811,1.1411858462,1.1413610859,7730467.2920222403,1
2010-01-20T08:00:00Z,1.1412650284,1.1414789570,1.1412151235,1.1414649717,1.1413658148,1.1415797434,1.1413159099,1.1415657581,13985584.9708906319,1
2010-01-20T09:00:00Z,1.1414690456,1.1414998258,1.1413020976,1.1413566300,1.1415616842,1.1415924645,1.1413947362,1.1414492686,11350746.7310546003,1
2010-01-20T10:00:00Z,1.1413526166,1.1414791627,1.1410374081,1.1414013819,1.1414532819,1.1415798280,1.1411380733,1.1415020472,14889320.3612552062,1
2010-01-20T11:00:00Z,1.1413969064,1.1417047690,1.1411413261,1.1414373834,1.1415065226,1.1418143853,1.1412509423,1.1415469996,7815002.6463528704,1
2010-01-20T12:00:00Z,1.1414385394,1.1423412671,1.1412998695,1.1422203625,1.1415458436,1.1424485713,1.1414071737,1.1423276668,12060427.5990364440,1
2010-01-20T13:00:00Z,1.1422244289,1.1428075675,1.1421677940,1.1425107296,1.1423236004,1.1429067390,1.1422669655,1.1426099011,6533292.0413581962,1
2010-01-20T14:00:00Z,1.1425049474,1.1426289718,1.1420954884,1.1424043956,1.1426156833,1.1427397077,1.1422062243,1.1425151316,11862733.8011480216,1
2010-01-20T15:00:00Z,1.1424073426,1.1427337059,1.1423280032,1.1425624002,1.1425121846,1.1428385479,1.1424328452,1.1426672422,7134483.8902131999,1
2010-01-20T16:00:00Z,1.1425642928,1.1428859016,1.1421922232,1.1427748983,1.1426653496,1.1429869584,1.1422932800,1.1428759551,11819429.9783472791,1
